"Year","State.Territory","Affiliation","Sex","Student.Type","Total.count"
2015,"WA","Government","Male","Non-Indigenous",3
2015,"WA","Government","Male","Non-Indigenous",30
2015,"WA","Government","Male","Non-Indigenous",7855
2015,"WA","Government","Male","Non-Indigenous",241
2015,"WA","Government","Male","Non-Indigenous",7
2015,"WA","Government","Male","Non-Indigenous",54
2015,"WA","Government","Male","Non-Indigenous",8027
2015,"WA","Government","Male","Non-Indigenous",280
2015,"WA","Government","Male","Non-Indigenous",4
2015,"WA","Government","Male","Non-Indigenous",78
2015,"WA","Government","Male","Non-Indigenous",7960
2015,"WA","Government","Male","Non-Indigenous",382
2015,"WA","Government","Male","Non-Indigenous",13
2015,"WA","Government","Male","Non-Indigenous",14
2015,"WA","Government","Male","Non-Indigenous",55
2015,"WA","Government","Male","Non-Indigenous",46
2015,"WA","Government","Male","Non-Indigenous",24
2015,"WA","Government","Male","Non-Indigenous",353
2015,"WA","Government","Male","Non-Indigenous",127
2015,"WA","Government","Male","Non-Indigenous",7402
2015,"WA","Government","Male","Non-Indigenous",597
2015,"WA","Government","Male","Non-Indigenous",109
2015,"WA","Government","Male","Non-Indigenous",60
2015,"WA","Government","Male","Non-Indigenous",43
2015,"WA","Government","Male","Non-Indigenous",150
2015,"WA","Government","Male","Non-Indigenous",4
2015,"WA","Government","Male","Non-Indigenous",115
2015,"WA","Government","Male","Non-Indigenous",5760
2015,"WA","Government","Male","Non-Indigenous",451
2015,"WA","Government","Male","Non-Indigenous",81
2015,"WA","Government","Male","Non-Indigenous",41
2015,"WA","Government","Male","Non-Indigenous",88
2015,"WA","Government","Female","Non-Indigenous",3
2015,"WA","Government","Female","Non-Indigenous",11045
2015,"WA","Government","Female","Non-Indigenous",86
2015,"WA","Government","Female","Non-Indigenous",11
2015,"WA","Government","Female","Non-Indigenous",10817
2015,"WA","Government","Female","Non-Indigenous",103
2015,"WA","Government","Female","Non-Indigenous",11
2015,"WA","Government","Female","Non-Indigenous",11058
2015,"WA","Government","Female","Non-Indigenous",101
2015,"WA","Government","Female","Non-Indigenous",19
2015,"WA","Government","Female","Non-Indigenous",10784
2015,"WA","Government","Female","Non-Indigenous",125
2015,"WA","Government","Female","Non-Indigenous",23
2015,"WA","Government","Female","Non-Indigenous",10110
2015,"WA","Government","Female","Non-Indigenous",123
2015,"WA","Government","Female","Non-Indigenous",34
2015,"WA","Government","Female","Non-Indigenous",9402
2015,"WA","Government","Female","Non-Indigenous",136
2015,"WA","Government","Female","Non-Indigenous",36
2015,"WA","Government","Female","Non-Indigenous",9069
2015,"WA","Government","Female","Non-Indigenous",117
2015,"WA","Government","Female","Non-Indigenous",33
2015,"WA","Government","Female","Non-Indigenous",7470
2015,"WA","Government","Female","Non-Indigenous",140
2015,"WA","Government","Female","Non-Indigenous",46
2015,"WA","Government","Female","Non-Indigenous",7341
2015,"WA","Government","Female","Non-Indigenous",130
2015,"WA","Government","Female","Non-Indigenous",75
2015,"WA","Government","Female","Non-Indigenous",7333
2015,"WA","Government","Female","Non-Indigenous",173
2015,"WA","Government","Female","Non-Indigenous",91
2015,"WA","Government","Female","Non-Indigenous",7407
2015,"WA","Government","Female","Non-Indigenous",262
2015,"WA","Government","Female","Non-Indigenous",13
2015,"WA","Government","Female","Non-Indigenous",10
2015,"WA","Government","Female","Non-Indigenous",25
2015,"WA","Government","Female","Non-Indigenous",21
2015,"WA","Government","Female","Non-Indigenous",20
2015,"WA","Government","Female","Non-Indigenous",608
2015,"WA","Government","Female","Non-Indigenous",4
2015,"WA","Government","Female","Non-Indigenous",117
2015,"WA","Government","Female","Non-Indigenous",6994
2015,"WA","Government","Female","Non-Indigenous",499
2015,"WA","Government","Female","Non-Indigenous",95
2015,"WA","Government","Female","Non-Indigenous",43
2015,"WA","Government","Female","Non-Indigenous",24
2015,"WA","Government","Female","Non-Indigenous",197
2015,"WA","Government","Female","Non-Indigenous",139
2015,"WA","Government","Female","Non-Indigenous",5938
2015,"WA","Government","Female","Non-Indigenous",354
2015,"WA","Government","Female","Non-Indigenous",55
2015,"WA","Government","Female","Non-Indigenous",28
2015,"WA","Government","Female","Non-Indigenous",98
2015,"WA","Catholic","Male","Indigenous",86
2015,"WA","Catholic","Male","Indigenous",4
2015,"WA","Catholic","Male","Indigenous",92
2015,"WA","Catholic","Male","Indigenous",4
2015,"WA","Catholic","Male","Indigenous",91
2015,"WA","Catholic","Male","Indigenous",5
2015,"WA","Catholic","Male","Indigenous",105
2015,"WA","Catholic","Male","Indigenous",100
2015,"WA","Catholic","Male","Indigenous",5
2015,"WA","Catholic","Male","Indigenous",99
2015,"WA","Catholic","Male","Indigenous",4
2015,"WA","Catholic","Male","Indigenous",74
2015,"WA","Catholic","Male","Indigenous",6
2015,"WA","Catholic","Male","Indigenous",99
2015,"WA","Catholic","Male","Indigenous",5
2015,"WA","Catholic","Male","Indigenous",104
2015,"WA","Catholic","Male","Indigenous",5
2015,"WA","Catholic","Male","Indigenous",83
2015,"WA","Catholic","Male","Indigenous",8
2015,"WA","Catholic","Male","Indigenous",102
2015,"WA","Catholic","Male","Indigenous",3
2015,"WA","Catholic","Male","Indigenous",3
2015,"WA","Catholic","Male","Indigenous",46
2015,"WA","Catholic","Male","Indigenous",4
2015,"WA","Catholic","Male","Indigenous",50
2015,"WA","Catholic","Male","Indigenous",7
2015,"WA","Catholic","Female","Indigenous",101
2015,"WA","Catholic","Female","Indigenous",3
2015,"WA","Catholic","Female","Indigenous",100
2015,"WA","Catholic","Female","Indigenous",5
2015,"WA","Catholic","Female","Indigenous",101
2015,"WA","Catholic","Female","Indigenous",92
2015,"WA","Catholic","Female","Indigenous",3
2015,"WA","Catholic","Female","Indigenous",99
2015,"WA","Catholic","Female","Indigenous",5
2015,"WA","Catholic","Female","Indigenous",106
2015,"WA","Catholic","Female","Indigenous",4
2015,"WA","Catholic","Female","Indigenous",92
2015,"WA","Catholic","Female","Indigenous",7
2015,"WA","Catholic","Female","Indigenous",3
2015,"WA","Catholic","Female","Indigenous",120
2015,"WA","Catholic","Female","Indigenous",3
2015,"WA","Catholic","Female","Indigenous",130
2015,"WA","Catholic","Female","Indigenous",8
2015,"WA","Catholic","Female","Indigenous",109
2015,"WA","Catholic","Female","Indigenous",6
2015,"WA","Catholic","Female","Indigenous",108
2015,"WA","Catholic","Female","Indigenous",6
2015,"WA","Catholic","Female","Indigenous",83
2015,"WA","Catholic","Female","Indigenous",3
2015,"WA","Catholic","Female","Indigenous",3
2015,"WA","Catholic","Female","Indigenous",64
2015,"WA","Catholic","Male","Non-Indigenous",2609
2015,"WA","Catholic","Male","Non-Indigenous",45
2015,"WA","Catholic","Male","Non-Indigenous",2538
2015,"WA","Catholic","Male","Non-Indigenous",51
2015,"WA","Catholic","Male","Non-Indigenous",5
2015,"WA","Catholic","Male","Non-Indigenous",2510
2015,"WA","Catholic","Male","Non-Indigenous",51
2015,"WA","Catholic","Male","Non-Indigenous",7
2015,"WA","Catholic","Male","Non-Indigenous",2419
2015,"WA","Catholic","Male","Non-Indigenous",46
2015,"WA","Catholic","Male","Non-Indigenous",4
2015,"WA","Catholic","Male","Non-Indigenous",2479
2015,"WA","Catholic","Male","Non-Indigenous",82
2015,"WA","Catholic","Male","Non-Indigenous",8
2015,"WA","Catholic","Male","Non-Indigenous",2383
2015,"WA","Catholic","Male","Non-Indigenous",78
2015,"WA","Catholic","Male","Non-Indigenous",6
2015,"WA","Catholic","Male","Non-Indigenous",2268
2015,"WA","Catholic","Male","Non-Indigenous",84
2015,"WA","Catholic","Male","Non-Indigenous",14
2015,"WA","Catholic","Male","Non-Indigenous",2857
2015,"WA","Catholic","Male","Non-Indigenous",97
2015,"WA","Catholic","Male","Non-Indigenous",19
2015,"WA","Catholic","Male","Non-Indigenous",2920
2015,"WA","Catholic","Male","Non-Indigenous",135
2015,"WA","Catholic","Male","Non-Indigenous",23
2015,"WA","Catholic","Male","Non-Indigenous",2914
2015,"WA","Catholic","Male","Non-Indigenous",113
2015,"WA","Catholic","Male","Non-Indigenous",3
2015,"WA","Catholic","Male","Non-Indigenous",20
2015,"WA","Catholic","Male","Non-Indigenous",2730
2015,"WA","Catholic","Male","Non-Indigenous",137
2015,"WA","Catholic","Male","Non-Indigenous",7
2015,"WA","Catholic","Male","Non-Indigenous",13
2015,"WA","Catholic","Male","Non-Indigenous",2464
2015,"WA","Catholic","Male","Non-Indigenous",117
2015,"WA","Catholic","Male","Non-Indigenous",10
2015,"WA","Catholic","Male","Non-Indigenous",29
2015,"WA","Catholic","Male","Non-Indigenous",2288
2015,"WA","Catholic","Male","Non-Indigenous",91
2015,"WA","Catholic","Male","Non-Indigenous",6
2015,"WA","Catholic","Female","Non-Indigenous",2502
2015,"WA","Catholic","Female","Non-Indigenous",25
2015,"WA","Catholic","Female","Non-Indigenous",2490
2015,"WA","Catholic","Female","Non-Indigenous",30
2015,"WA","Catholic","Female","Non-Indigenous",6
2015,"WA","Catholic","Female","Non-Indigenous",2546
2015,"WA","Catholic","Female","Non-Indigenous",27
2015,"WA","Catholic","Female","Non-Indigenous",6
2015,"WA","Catholic","Female","Non-Indigenous",2493
2015,"WA","Catholic","Female","Non-Indigenous",27
2015,"WA","Catholic","Female","Non-Indigenous",5
2015,"WA","Catholic","Female","Non-Indigenous",2430
2015,"WA","Catholic","Female","Non-Indigenous",37
2015,"WA","Catholic","Female","Non-Indigenous",8
2015,"WA","Catholic","Female","Non-Indigenous",2286
2015,"WA","Catholic","Female","Non-Indigenous",44
2015,"WA","Catholic","Female","Non-Indigenous",9
2015,"WA","Catholic","Female","Non-Indigenous",2343
2015,"WA","Catholic","Female","Non-Indigenous",38
2015,"WA","Catholic","Female","Non-Indigenous",12
2015,"WA","Catholic","Female","Non-Indigenous",2892
2015,"WA","Catholic","Female","Non-Indigenous",66
2015,"WA","Catholic","Female","Non-Indigenous",19
2015,"WA","Catholic","Female","Non-Indigenous",2978
2015,"WA","Catholic","Female","Non-Indigenous",65
2015,"WA","Catholic","Female","Non-Indigenous",22
2015,"WA","Catholic","Female","Non-Indigenous",2883
2015,"WA","Catholic","Female","Non-Indigenous",65
2015,"WA","Catholic","Female","Non-Indigenous",32
2015,"WA","Catholic","Female","Non-Indigenous",2820
2015,"WA","Catholic","Female","Non-Indigenous",81
2015,"WA","Catholic","Female","Non-Indigenous",3
2015,"WA","Catholic","Female","Non-Indigenous",26
2015,"WA","Catholic","Female","Non-Indigenous",2632
2015,"WA","Catholic","Female","Non-Indigenous",88
2015,"WA","Catholic","Female","Non-Indigenous",6
2015,"WA","Catholic","Female","Non-Indigenous",35
2015,"WA","Catholic","Female","Non-Indigenous",2444
2015,"WA","Catholic","Female","Non-Indigenous",53
2015,"WA","Catholic","Female","Non-Indigenous",5
2015,"WA","Independent","Male","Indigenous",3
2015,"WA","Independent","Male","Indigenous",39
2015,"WA","Independent","Male","Indigenous",3
2015,"WA","Independent","Male","Indigenous",29
2015,"WA","Independent","Male","Indigenous",36
2015,"WA","Independent","Male","Indigenous",6
2015,"WA","Independent","Male","Indigenous",26
2015,"WA","Independent","Male","Indigenous",5
2015,"WA","Independent","Male","Indigenous",42
2015,"WA","Independent","Male","Indigenous",4
2015,"WA","Independent","Male","Indigenous",44
2015,"WA","Independent","Male","Indigenous",46
2015,"WA","Independent","Male","Indigenous",5
2015,"WA","Independent","Male","Indigenous",52
2015,"WA","Independent","Male","Indigenous",3
2015,"WA","Independent","Male","Indigenous",84
2015,"WA","Independent","Male","Indigenous",9
2015,"WA","Independent","Male","Indigenous",84
2015,"WA","Independent","Male","Indigenous",5
2015,"WA","Independent","Male","Indigenous",6
2015,"WA","Independent","Male","Indigenous",75
2015,"WA","Independent","Male","Indigenous",3
2015,"WA","Independent","Male","Indigenous",15
2015,"WA","Independent","Male","Indigenous",82
2015,"WA","Independent","Male","Indigenous",13
2015,"WA","Independent","Male","Indigenous",5
2015,"WA","Independent","Male","Indigenous",61
2015,"WA","Independent","Male","Indigenous",7
2015,"WA","Independent","Female","Indigenous",3
2015,"WA","Independent","Female","Indigenous",40
2015,"WA","Independent","Female","Indigenous",33
2015,"WA","Independent","Female","Indigenous",3
2015,"WA","Independent","Female","Indigenous",46
2015,"WA","Independent","Female","Indigenous",41
2015,"WA","Independent","Female","Indigenous",6
2015,"WA","Independent","Female","Indigenous",38
2015,"WA","Independent","Female","Indigenous",41
2015,"WA","Independent","Female","Indigenous",3
2015,"WA","Independent","Female","Indigenous",47
2015,"WA","Independent","Female","Indigenous",56
2015,"WA","Independent","Female","Indigenous",64
2015,"WA","Independent","Female","Indigenous",8
2015,"WA","Independent","Female","Indigenous",5
2015,"WA","Independent","Female","Indigenous",70
2015,"WA","Independent","Female","Indigenous",5
2015,"WA","Independent","Female","Indigenous",6
2015,"WA","Independent","Female","Indigenous",7
2015,"WA","Independent","Female","Indigenous",68
2015,"WA","Independent","Female","Indigenous",5
2015,"WA","Independent","Female","Indigenous",3
2015,"WA","Independent","Female","Indigenous",23
2015,"WA","Independent","Female","Indigenous",64
2015,"WA","Independent","Female","Indigenous",7
2015,"WA","Independent","Female","Indigenous",4
2015,"WA","Independent","Female","Indigenous",51
2015,"WA","Independent","Female","Indigenous",6
2015,"WA","Independent","Female","Indigenous",5
2015,"WA","Independent","Male","Non-Indigenous",46
2015,"WA","Independent","Male","Non-Indigenous",1636
2015,"WA","Independent","Male","Non-Indigenous",94
2015,"WA","Independent","Male","Non-Indigenous",40
2015,"WA","Independent","Male","Non-Indigenous",1669
2015,"WA","Independent","Male","Non-Indigenous",97
2015,"WA","Independent","Male","Non-Indigenous",24
2015,"WA","Independent","Male","Non-Indigenous",1717
2015,"WA","Independent","Male","Non-Indigenous",113
2015,"WA","Independent","Male","Non-Indigenous",23
2015,"WA","Independent","Male","Non-Indigenous",1824
2015,"WA","Independent","Male","Non-Indigenous",125
2015,"WA","Independent","Male","Non-Indigenous",31
2015,"WA","Independent","Male","Non-Indigenous",1847
2015,"WA","Independent","Male","Non-Indigenous",121
2015,"WA","Independent","Male","Non-Indigenous",37
2015,"WA","Independent","Male","Non-Indigenous",1996
2015,"WA","Independent","Male","Non-Indigenous",128
2015,"WA","Independent","Male","Non-Indigenous",66
2015,"WA","Independent","Male","Non-Indigenous",2099
2015,"WA","Independent","Male","Non-Indigenous",120
2015,"WA","Independent","Male","Non-Indigenous",7
2015,"WA","Independent","Male","Non-Indigenous",21
2015,"WA","Independent","Male","Non-Indigenous",36
2015,"WA","Independent","Male","Non-Indigenous",17
2015,"WA","Independent","Male","Non-Indigenous",4
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",44
2015,"WA","Independent","Male","Non-Indigenous",2879
2015,"WA","Independent","Male","Non-Indigenous",225
2015,"WA","Independent","Male","Non-Indigenous",43
2015,"WA","Independent","Male","Non-Indigenous",2903
2015,"WA","Independent","Male","Non-Indigenous",239
2015,"WA","Independent","Male","Non-Indigenous",7
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",43
2015,"WA","Independent","Male","Non-Indigenous",2814
2015,"WA","Independent","Male","Non-Indigenous",187
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",68
2015,"WA","Independent","Male","Non-Indigenous",2866
2015,"WA","Independent","Male","Non-Indigenous",230
2015,"WA","Independent","Male","Non-Indigenous",9
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",3
2015,"WA","Independent","Male","Non-Indigenous",7
2015,"WA","Independent","Male","Non-Indigenous",110
2015,"WA","Independent","Male","Non-Indigenous",2524
2015,"WA","Independent","Male","Non-Indigenous",208
2015,"WA","Independent","Male","Non-Indigenous",17
2015,"WA","Independent","Male","Non-Indigenous",64
2015,"WA","Independent","Male","Non-Indigenous",2386
2015,"WA","Independent","Male","Non-Indigenous",144
2015,"WA","Independent","Male","Non-Indigenous",8
2015,"WA","Independent","Female","Non-Indigenous",50
2015,"WA","Independent","Female","Non-Indigenous",1724
2015,"WA","Independent","Female","Non-Indigenous",68
2015,"WA","Independent","Female","Non-Indigenous",29
2015,"WA","Independent","Female","Non-Indigenous",1704
2015,"WA","Independent","Female","Non-Indigenous",81
2015,"WA","Independent","Female","Non-Indigenous",34
2015,"WA","Independent","Female","Non-Indigenous",1764
2015,"WA","Independent","Female","Non-Indigenous",82
2015,"WA","Independent","Female","Non-Indigenous",32
2015,"WA","Independent","Female","Non-Indigenous",1841
2015,"WA","Independent","Female","Non-Indigenous",93
2015,"WA","Independent","Female","Non-Indigenous",3
2015,"WA","Independent","Female","Non-Indigenous",33
2015,"WA","Independent","Female","Non-Indigenous",1900
2015,"WA","Independent","Female","Non-Indigenous",101
2015,"WA","Independent","Female","Non-Indigenous",37
2015,"WA","Independent","Female","Non-Indigenous",2026
2015,"WA","Independent","Female","Non-Indigenous",94
2015,"WA","Independent","Female","Non-Indigenous",72
2015,"WA","Independent","Female","Non-Indigenous",2027
2015,"WA","Independent","Female","Non-Indigenous",97
2015,"WA","Independent","Female","Non-Indigenous",4
2015,"WA","Independent","Female","Non-Indigenous",7
2015,"WA","Independent","Female","Non-Indigenous",16
2015,"WA","Independent","Female","Non-Indigenous",5
2015,"WA","Independent","Female","Non-Indigenous",5
2015,"WA","Independent","Female","Non-Indigenous",48
2015,"WA","Independent","Female","Non-Indigenous",2899
2015,"WA","Independent","Female","Non-Indigenous",132
2015,"WA","Independent","Female","Non-Indigenous",43
2015,"WA","Independent","Female","Non-Indigenous",2811
2015,"WA","Independent","Female","Non-Indigenous",173
2015,"WA","Independent","Female","Non-Indigenous",14
2015,"WA","Independent","Female","Non-Indigenous",52
2015,"WA","Independent","Female","Non-Indigenous",2944
2015,"WA","Independent","Female","Non-Indigenous",119
2015,"WA","Independent","Female","Non-Indigenous",5
2015,"WA","Independent","Female","Non-Indigenous",68
2015,"WA","Independent","Female","Non-Indigenous",2989
2015,"WA","Independent","Female","Non-Indigenous",149
2015,"WA","Independent","Female","Non-Indigenous",11
2015,"WA","Independent","Female","Non-Indigenous",8
2015,"WA","Independent","Female","Non-Indigenous",4
2015,"WA","Independent","Female","Non-Indigenous",5
2015,"WA","Independent","Female","Non-Indigenous",119
2015,"WA","Independent","Female","Non-Indigenous",2651
2015,"WA","Independent","Female","Non-Indigenous",170
2015,"WA","Independent","Female","Non-Indigenous",16
2015,"WA","Independent","Female","Non-Indigenous",91
2015,"WA","Independent","Female","Non-Indigenous",2404
2015,"WA","Independent","Female","Non-Indigenous",116
2015,"WA","Independent","Female","Non-Indigenous",19
2015,"TAS","Government","Male","Indigenous",118
2015,"TAS","Government","Male","Indigenous",121
2015,"TAS","Government","Male","Indigenous",129
2015,"TAS","Government","Male","Indigenous",142
2015,"TAS","Government","Male","Indigenous",129
2015,"TAS","Government","Male","Indigenous",117
2015,"TAS","Government","Male","Indigenous",101
2015,"TAS","Government","Male","Indigenous",120
2015,"TAS","Government","Male","Indigenous",101
2015,"TAS","Government","Male","Indigenous",118
2015,"TAS","Government","Male","Indigenous",107
2015,"TAS","Government","Male","Indigenous",97
2015,"TAS","Government","Male","Indigenous",87
2015,"TAS","Government","Male","Indigenous",104
2015,"TAS","Government","Male","Indigenous",102
2015,"TAS","Government","Male","Indigenous",120
2015,"TAS","Government","Male","Indigenous",112
2015,"TAS","Government","Male","Indigenous",98
2015,"TAS","Government","Male","Indigenous",3
2015,"TAS","Government","Male","Indigenous",103
2015,"TAS","Government","Male","Indigenous",125
2015,"TAS","Government","Male","Indigenous",103
2015,"TAS","Government","Male","Indigenous",99
2015,"TAS","Government","Male","Indigenous",79
2015,"TAS","Government","Male","Indigenous",94
2015,"TAS","Government","Male","Indigenous",52
2015,"TAS","Government","Male","Indigenous",72
2015,"TAS","Government","Female","Indigenous",132
2015,"TAS","Government","Female","Indigenous",127
2015,"TAS","Government","Female","Indigenous",125
2015,"TAS","Government","Female","Indigenous",133
2015,"TAS","Government","Female","Indigenous",115
2015,"TAS","Government","Female","Indigenous",120
2015,"TAS","Government","Female","Indigenous",129
2015,"TAS","Government","Female","Indigenous",110
2015,"TAS","Government","Female","Indigenous",127
2015,"TAS","Government","Female","Indigenous",96
2015,"TAS","Government","Female","Indigenous",86
2015,"TAS","Government","Female","Indigenous",85
2015,"TAS","Government","Female","Indigenous",100
2015,"TAS","Government","Female","Indigenous",84
2015,"TAS","Government","Female","Indigenous",108
2015,"TAS","Government","Female","Indigenous",91
2015,"TAS","Government","Female","Indigenous",90
2015,"TAS","Government","Female","Indigenous",94
2015,"TAS","Government","Female","Indigenous",99
2015,"TAS","Government","Female","Indigenous",102
2015,"TAS","Government","Female","Indigenous",114
2015,"TAS","Government","Female","Indigenous",112
2015,"TAS","Government","Female","Indigenous",93
2015,"TAS","Government","Female","Indigenous",98
2015,"TAS","Government","Female","Indigenous",65
2015,"TAS","Government","Female","Indigenous",59
2015,"TAS","Government","Female","Indigenous",4
2015,"TAS","Government","Female","Indigenous",3
2015,"TAS","Government","Female","Indigenous",3
2015,"TAS","Government","Male","Non-Indigenous",1139
2015,"TAS","Government","Male","Non-Indigenous",1165
2015,"TAS","Government","Male","Non-Indigenous",1189
2015,"TAS","Government","Male","Non-Indigenous",1176
2015,"TAS","Government","Male","Non-Indigenous",1128
2015,"TAS","Government","Male","Non-Indigenous",1124
2015,"TAS","Government","Male","Non-Indigenous",7
2015,"TAS","Government","Male","Non-Indigenous",1135
2015,"TAS","Government","Male","Non-Indigenous",1068
2015,"TAS","Government","Male","Non-Indigenous",3
2015,"TAS","Government","Male","Non-Indigenous",1097
2015,"TAS","Government","Male","Non-Indigenous",1062
2015,"TAS","Government","Male","Non-Indigenous",4
2015,"TAS","Government","Male","Non-Indigenous",1033
2015,"TAS","Government","Male","Non-Indigenous",969
2015,"TAS","Government","Male","Non-Indigenous",4
2015,"TAS","Government","Male","Non-Indigenous",983
2015,"TAS","Government","Male","Non-Indigenous",965
2015,"TAS","Government","Male","Non-Indigenous",4
2015,"TAS","Government","Male","Non-Indigenous",876
2015,"TAS","Government","Male","Non-Indigenous",928
2015,"TAS","Government","Male","Non-Indigenous",11
2015,"TAS","Government","Male","Non-Indigenous",854
2015,"TAS","Government","Male","Non-Indigenous",954
2015,"TAS","Government","Male","Non-Indigenous",4
2015,"TAS","Government","Male","Non-Indigenous",3
2015,"TAS","Government","Male","Non-Indigenous",956
2015,"TAS","Government","Male","Non-Indigenous",1026
2015,"TAS","Government","Male","Non-Indigenous",10
2015,"TAS","Government","Male","Non-Indigenous",5
2015,"TAS","Government","Male","Non-Indigenous",948
2015,"TAS","Government","Male","Non-Indigenous",1127
2015,"TAS","Government","Male","Non-Indigenous",20
2015,"TAS","Government","Male","Non-Indigenous",6
2015,"TAS","Government","Male","Non-Indigenous",936
2015,"TAS","Government","Male","Non-Indigenous",948
2015,"TAS","Government","Male","Non-Indigenous",26
2015,"TAS","Government","Male","Non-Indigenous",4
2015,"TAS","Government","Male","Non-Indigenous",7
2015,"TAS","Government","Male","Non-Indigenous",730
2015,"TAS","Government","Male","Non-Indigenous",786
2015,"TAS","Government","Male","Non-Indigenous",51
2015,"TAS","Government","Male","Non-Indigenous",9
2015,"TAS","Government","Male","Non-Indigenous",13
2015,"TAS","Government","Female","Non-Indigenous",1050
2015,"TAS","Government","Female","Non-Indigenous",1052
2015,"TAS","Government","Female","Non-Indigenous",1125
2015,"TAS","Government","Female","Non-Indigenous",1036
2015,"TAS","Government","Female","Non-Indigenous",1134
2015,"TAS","Government","Female","Non-Indigenous",1039
2015,"TAS","Government","Female","Non-Indigenous",5
2015,"TAS","Government","Female","Non-Indigenous",1124
2015,"TAS","Government","Female","Non-Indigenous",1000
2015,"TAS","Government","Female","Non-Indigenous",1009
2015,"TAS","Government","Female","Non-Indigenous",963
2015,"TAS","Government","Female","Non-Indigenous",945
2015,"TAS","Government","Female","Non-Indigenous",868
2015,"TAS","Government","Female","Non-Indigenous",3
2015,"TAS","Government","Female","Non-Indigenous",925
2015,"TAS","Government","Female","Non-Indigenous",868
2015,"TAS","Government","Female","Non-Indigenous",4
2015,"TAS","Government","Female","Non-Indigenous",856
2015,"TAS","Government","Female","Non-Indigenous",846
2015,"TAS","Government","Female","Non-Indigenous",5
2015,"TAS","Government","Female","Non-Indigenous",837
2015,"TAS","Government","Female","Non-Indigenous",838
2015,"TAS","Government","Female","Non-Indigenous",6
2015,"TAS","Government","Female","Non-Indigenous",3
2015,"TAS","Government","Female","Non-Indigenous",883
2015,"TAS","Government","Female","Non-Indigenous",887
2015,"TAS","Government","Female","Non-Indigenous",3
2015,"TAS","Government","Female","Non-Indigenous",3
2015,"TAS","Government","Female","Non-Indigenous",931
2015,"TAS","Government","Female","Non-Indigenous",931
2015,"TAS","Government","Female","Non-Indigenous",11
2015,"TAS","Government","Female","Non-Indigenous",12
2015,"TAS","Government","Female","Non-Indigenous",1044
2015,"TAS","Government","Female","Non-Indigenous",849
2015,"TAS","Government","Female","Non-Indigenous",22
2015,"TAS","Government","Female","Non-Indigenous",4
2015,"TAS","Government","Female","Non-Indigenous",3
2015,"TAS","Government","Female","Non-Indigenous",812
2015,"TAS","Government","Female","Non-Indigenous",750
2015,"TAS","Government","Female","Non-Indigenous",53
2015,"TAS","Government","Female","Non-Indigenous",28
2015,"TAS","Catholic","Male","Indigenous",13
2015,"TAS","Catholic","Male","Indigenous",17
2015,"TAS","Catholic","Male","Indigenous",3
2015,"TAS","Catholic","Male","Indigenous",19
2015,"TAS","Catholic","Male","Indigenous",23
2015,"TAS","Catholic","Male","Indigenous",15
2015,"TAS","Catholic","Male","Indigenous",26
2015,"TAS","Catholic","Male","Indigenous",13
2015,"TAS","Catholic","Male","Indigenous",22
2015,"TAS","Catholic","Male","Indigenous",20
2015,"TAS","Catholic","Male","Indigenous",22
2015,"TAS","Catholic","Male","Indigenous",18
2015,"TAS","Catholic","Male","Indigenous",21
2015,"TAS","Catholic","Male","Indigenous",20
2015,"TAS","Catholic","Male","Indigenous",21
2015,"TAS","Catholic","Male","Indigenous",20
2015,"TAS","Catholic","Male","Indigenous",19
2015,"TAS","Catholic","Male","Indigenous",17
2015,"TAS","Catholic","Male","Indigenous",24
2015,"TAS","Catholic","Male","Indigenous",15
2015,"TAS","Catholic","Male","Indigenous",14
2015,"TAS","Catholic","Male","Indigenous",17
2015,"TAS","Catholic","Male","Indigenous",20
2015,"TAS","Catholic","Male","Indigenous",12
2015,"TAS","Catholic","Male","Indigenous",9
2015,"TAS","Catholic","Male","Indigenous",6
2015,"TAS","Catholic","Male","Indigenous",8
2015,"TAS","Catholic","Female","Indigenous",18
2015,"TAS","Catholic","Female","Indigenous",18
2015,"TAS","Catholic","Female","Indigenous",12
2015,"TAS","Catholic","Female","Indigenous",16
2015,"TAS","Catholic","Female","Indigenous",26
2015,"TAS","Catholic","Female","Indigenous",22
2015,"TAS","Catholic","Female","Indigenous",15
2015,"TAS","Catholic","Female","Indigenous",18
2015,"TAS","Catholic","Female","Indigenous",19
2015,"TAS","Catholic","Female","Indigenous",19
2015,"TAS","Catholic","Female","Indigenous",21
2015,"TAS","Catholic","Female","Indigenous",18
2015,"TAS","Catholic","Female","Indigenous",13
2015,"TAS","Catholic","Female","Indigenous",24
2015,"TAS","Catholic","Female","Indigenous",13
2015,"TAS","Catholic","Female","Indigenous",20
2015,"TAS","Catholic","Female","Indigenous",16
2015,"TAS","Catholic","Female","Indigenous",27
2015,"TAS","Catholic","Female","Indigenous",11
2015,"TAS","Catholic","Female","Indigenous",15
2015,"TAS","Catholic","Female","Indigenous",20
2015,"TAS","Catholic","Female","Indigenous",14
